,id,created_at,text,rt_count,fav_count,english
347,1357291313851322376,2021-02-04 11:34:01+00:00,本日から令和３年度予算の審議が始まりました。 新型コロナ対策において、これまで第３次補正予算や特措法の改正など対応を１つ１つ積み上げてきましたが、やはり本丸は本予算です。 過去最大106兆円におよぶ来年度予算を一日でも早く成立をさせ、そして執行していかなければなりません。 https://t.co/m4Iw0QMScb,50,303,"From today, the deliberation of the third year of the third year budget has begun. In the case of new corona measures, we have accumulated one by one, such as the correction of the third-order correction budget and the special measures law, but still the Main is this budget. The next fiscal year's budget will be established as soon as possible, and you have to enforce the next year's budget. https://t.co/m4iw0qmscb "
348,1357260368490369024,2021-02-04 09:31:03+00:00,本日の宏池会では  ・手を緩める事なく感染症対策に取り組むべき ・その為にも年度末を超える為の弱者に配慮した経済対策が必要 ・国民から協力頂く為にも政治家自らが気を引き締めるべき ・過去最大106兆円の来年度予算を成立させしっかりと執行させるべき  等発言しました。 https://t.co/iYcv0QiusP,39,232,"At today's Hirokaikai, it should be addressed by the measures against infections without loosening the hand, and for that too, the politician themselves tighten the politician themselves to cooperate with the people and to cooperate with the people. The next year's budget was established, and it should be able to execute the next fiscal year of 106 trillion yen. https://t.co/iyCv0QIUSP "
349,1357149632468455425,2021-02-04 02:11:01+00:00,選挙結果を武力を背景に覆し、民主主義を軍が制圧、軍が三権を掌握するという、ミャンマーで起きている事態を強く憂慮しています。 民主化に向けた時計の針を逆戻りさせないよう、国際社会との対話を通じた解決が図られる必要があります。 https://t.co/h6OOG1X7pQ,48,261,"The election results are strongly concerned with Myanmar that reversal and democracy is controlled by the military, and the military is tightened. You must be able to solve through the international community through the interaction with the international community so as not to revert the hands of the clock for democratization. https://t.co/H6OOG1X7PQ "
350,1355164312482942978,2021-01-29 14:42:04+00:00,国連のグテレス事務総長が広島訪問を希望したとの報道。  グテレス事務総長とは、彼が難民高等弁務官時代、共にヨルダンの難民キャンプを視察した経緯があります。 国連トップの広島訪問によって「核兵器のない世界」をめざす国際的な機運が高まることを期待します。 https://t.co/1eWlw2hcgs,48,259,"The UN Gertere Secretary of Secretary Holding Hiroshima Visit. The Great Gutzer's Secretary is that he has visited Jordan's refugee camp together with a refugee high commuter. We hope that the international momentum aimed at ""the world without nuclear weapons"" by visiting the UN Top Hiroshima. https://t.co/1ewlw2hcgs "
351,1354695463320993794,2021-01-28 07:39:02+00:00,リモート開催宏池会例会で以下を申し上げました  1.緊急事態宣言下の国民のご協力に感謝する 2.政治も襟を正して臨む必要がある 3.第3次補正予算が成立したならば、年度末を見据え業種や地域を限定せず資金繰り･固定費･雇用等への支援策を講じるべき 4.財源は予備費が残っており国民のため還元すべき https://t.co/346faZ5MbG,110,416,"Remote held Hirokike meeting meeting meeting 1. Thank you for the cooperation of the people under the emergency declaration 2. Politics also need to correct the collar 3. If the third-order correction budget is established, 4. Funding of the end of the fiscal year Do not limit the industry and the area, and the policy is to be a support for financial and fixed expenses, employment, etc. The resource is preliminary expenses and should be reduced for the public https://t.co/346Faz5MBG "
352,1354363041186385925,2021-01-27 09:38:06+00:00,「首相官邸（新型コロナワクチン情報）」のTwitterアカウントが立ち上がりました。 新型コロナウイルス関係のワクチン情報が、官邸から直接発信されますので、ぜひご活用頂きたいと思います。 https://t.co/yG0PMD8bW2,75,275,"The Twitter account of ""Prime Minister Office (New Corona Vaccine Information)"" has launched. The vaccine information of the new coronavirus relationship is sent directly from the official residence, so I would like to use it. https://t.co/YG0PMD8BW2 "
353,1353903246109151239,2021-01-26 03:11:02+00:00,昨年『月刊エンタメ』に掲載された「井上咲楽の政治家対談」が、ネットにも掲載されました。  井上咲楽さんと、懇型コロナや総裁選や宏池会、五輪、米国大統領選、デジタル化など様々な話題で盛り上がりました。 ぜひご覧ください。 https://t.co/G4C29QWaKE,51,247,"Last year, the ""Sakai Consume of Inoue Music"" published in ""Monthly Entertainment"" has also been published on the net. Mr. Sakikuraku Inoue and Square Corona, Presidential Organization, Hirokaikai, Olympics, US Presidential Choice, and Digitization, and Digitization. Please take a look. https://t.co/G4C29QWAKE "
354,1353689585218326529,2021-01-25 13:02:02+00:00,小園選手、ご結婚おめでとう！ https://t.co/6M7cf3oI7L,37,304,"Battle of the Battle, Congratulations on your marriage! https://t.co/6M7CF3OI7L "
355,1353638502122942464,2021-01-25 09:39:02+00:00,予算委員会での論戦が始まりました。  まずは第三次補正予算案の審議を迅速に進めなければなりません。 しかし第三次補正予算案は新型コロナの緊急事態宣言が発せられる前に組まれたものであり、これから年度末を向かえることを考えると、年度末を越すためにも新たな経済対策が必要であると考えます。 https://t.co/58IPAQvFg1,116,570,"The Budget Committee's argument began. First of all, we have to promote deliberation of the third-order correction budget. However, the third-order correction budget is planted before the emergency declaration of the new Corona is being issued, and when it comes to the end of the fiscal year, new economic measures are required to exceed the end of the fiscal year. I think there is. https://t.co/58 IPAQVFG1 "
356,1353629436243976192,2021-01-25 09:03:01+00:00,明日１月２６日（火）の夜１０時から放送の BS日テレ「深層NEWS」に出演します。  生放送となります。 よろしくお願い致します。 (写真は以前のものです) https://t.co/T7vQFpGHAS https://t.co/o5xHlGYweL,37,188,"I will appear in the BS New Tele ""Deep NEWS"" of the broadcast from 10 o'clock, January 26 (Tuesday) tomorrow. It will be live broadcast. Thank you. (Photo is a previous one) https://t.co/T7VQFPGHAS https://t.co/O5XHLGYWEL "
357,1353219232067063808,2021-01-24 05:53:01+00:00,本日放送されました、ＢＳテレ東の「ＮＩＫＫＥＩ　日曜サロン」がネット配信されています。 新型コロナウイルス対策、経済対策、核軍縮、宏池会についてなど、様々な話題に及んでいます。 ぜひご覧ください。  ------- 自民・岸田氏「さらなる経済対策が必要」 https://t.co/NWqBByOPyF,52,186,"Today, BS Tele east's ""Nikkei Sunday Salon"" has been delivered. There are various topics such as new coronal virus measures, economic measures, nuclear disarmament, and Hirokaikai. Please take a look. ---------------------------- HTTPS://T.co/NWQBBYOPYF "
